infra,session_id,sentence,type,similarity,label
cdp-seattle-21723dcf,65d7d6ac6178,Council member Morales.,random,0.0,False
cdp-seattle-21723dcf,65d7d6ac6178,When the moratorium and the moratoria and the six month defense bill expire.,random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"I only have one technical question, and it's about logistics.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,Are there any comments or questions on that report?,random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"Six years later, here we are with an opportunity to celebrate this inclusive and accessible public art installation that, again, acknowledges this important issue that continues to impact our entire community, but especially our LGBTQ-plus community members.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"You can also not only visit the website, but you can also visit our site as well.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,So it's correct that activists led by the Palestinian coalition in Seattle and also activists worldwide have targeted these ships.,random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"That beautiful mural says, ensure our future, not tar sands.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"So tomorrow's committee will also discuss rent control frequently asked questions, and we'll go over what kind of rent control policy we need and how we have to completely reject the kind of loopholes that have been put in place in other rent control laws.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,I have several items on this afternoon's calendar.,random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"So what we do at Native Action Network is we provide a pipeline, an educational cultural space to mentor and help Indigenous women become greater leaders in their communities and beyond.",random,0.0,False
cdp-seattle-21723dcf,d594eaa5e872,"Sometime, I think this week or next week, we've been preparing, and I will be sharing with my colleagues, some legislation, some draft legislation regarding the acknowledgement or the trauma that indigenous families and children have experienced from residential schools and boarding schools.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"VSOP will contribute $500,000 towards the development and maintenance of the new plaza, so that's important because we're not just, they're not just creating it without having an ongoing maintenance plan so that it would just sort of, nobody would be responsible.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,This is small.,random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"I would note that all of the departments retain records consistent with the state retention schedule, which is actually codified in RCW.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"Rachel, are you there?",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"You can't, if we cut down that tree, it would take, we would not be able to recoup that growth.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"And thank you to everyone from SDOT, Nico, great to be here and Candida, great presentation today.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,Departmental.,random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,You can reach out to the individual departments.,random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"We also presented at Seattle Design Commission subcommittee meeting, and so we've adjusted some of the design to reflect their comments.",random,0.0,False
cdp-seattle-21723dcf,f6e1f3c08a43,"Yes, we'd like to.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,And then other housing money is similar to what Quinn is saying.,random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"This one actually did pass out of the Policy Committee, so it is still alive.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"I've been honored to be able to work with you and support you on that, and we'll be holding my comments on that until after your presentation today on that item.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"They have properly disposed of 26,000 needles, visited encampments 293 times to collect trash and garbage, and cleaned graffiti from over 200 structures.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"Okay, hearing none, we're almost done here, folks.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,Facilities staff provided tents for entryways and custodian salted access pathways.,random,0.0,False
cdp-seattle-21723dcf,42537655cf11,We just didn't have time.,random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"We really need to focus on how we are going to get to a place where people come back downtown to live, to work, to play, to shop, and to have businesses.",random,0.0,False
cdp-seattle-21723dcf,42537655cf11,Senate Bill 5160 is therefore even more critically important since it's the only vehicle at play to address the end of the eviction moratorium.,random,0.0,False
cdp-seattle-21723dcf,42537655cf11,"There are no items from the Land Use and Neighborhoods Committee on today's full agenda, and the next meeting of the Land Use and Neighborhoods Committee is on February 24th at 9.30 a.m.",random,0.0,False
cdp-seattle-21723dcf,5d71e3116ccd,"Thank you, Councilmember Pedersen.",random,0.0,False
cdp-seattle-21723dcf,5d71e3116ccd,"So, just a reminder to the viewing public, a lot of you think of us as issuing permits and administering the designer review program, but we're also very involved with Codevelopment with code enforcement.",random,0.0,False
cdp-seattle-21723dcf,5d71e3116ccd,"We've already rolled out licenses were a number of plan reviewers, so they are using a tool as a viewer as opposed to Adobe pro, where you can view those Pdfs that are submitted as part of the applications, and we're fully integrating it with our excel Implementations, so when correction letters are written and corrections are reviewed, that those letters and those documents will Upload into our electronic document and notify the applicant right of way as soon as available . We have partnered with other jurisdictions around state.",random,0.0,False
cdp-seattle-21723dcf,5d71e3116ccd,"Chair Strauss, I think you and Councilmember Pedersen covered it.",random,0.0,False
cdp-seattle-21723dcf,5d71e3116ccd,It has been moved and Seconded.,random,0.0,False
cdp-seattle-21723dcf,7f74c8c60869,That's about one to zero one 87.,random,0.0,False
cdp-seattle-21723dcf,7f74c8c60869,They're actually failing.,random,0.0,False
cdp-seattle-21723dcf,7f74c8c60869,I live in District 7 at 1st and Cherry Street.,random,0.0,False
cdp-seattle-21723dcf,7f74c8c60869,"For the first time in decades, council members will have to face the consequences of the bullying, antisocial intransigence that imbues police culture.",random,0.0,False
cdp-seattle-21723dcf,7f74c8c60869,"As an activist with the eight-year-long people's budget movement, I support the efforts of my fellow community members, organizing with the solidarity budget, and I really hope we can work together and push the city council to increase the Amazon tax by $120 million so we can have a real economic recovery.",random,0.0,False
